id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
12445,tt1201607,5.711315,125000000,1327817822,Harry Potter and the Deathly Hallows: Part 2,Daniel Radcliffe|Rupert Grint|Emma Watson|Alan Rickman|Maggie Smith,http://www.harrypotter.com,David Yates,It all ends here.,self sacrifice|magic|frog|sorcerer|school,130,Adventure|Family|Fantasy,Warner Bros.|Heyday Films|Moving Picture Company (MPC),7/7/2011,3750,7.7,2011,121174755.3,1287183998.0
1865,tt1298650,4.9551300000000005,380000000,1021683000,Pirates of the Caribbean: On Stranger Tides,Johnny Depp|PenÃ©lope Cruz|Geoffrey Rush|Ian McShane|Kevin McNally,http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,Rob Marshall,Live Forever Or Die Trying.,sea|captain|mutiny|sword|prime minister,136,Adventure|Action|Fantasy,Walt Disney Pictures|Jerry Bruckheimer Films|Moving Picture Company (MPC),5/11/2011,3180,6.3,2011,368371256.2,990417500.3
61791,tt1318514,4.50453,93000000,482860185,Rise of the Planet of the Apes,Andy Serkis|Karin Konoval|Freida Pinto|James Franco|John Lithgow,http://www.apeswillrise.com/,Rupert Wyatt,Evolution Becomes Revolution.,intelligence|zoo|cage|dystopia|golden gate bridge,105,Thriller|Action|Drama|Science Fiction,20th Century Fox,8/3/2011,2578,6.9,2011,90154017.96,468083718.2
10195,tt0800369,4.12352,150000000,444115007,Thor,Chris Hemsworth|Natalie Portman|Tom Hiddleston|Anthony Hopkins|Stellan SkarsgÃ¥rd,http://thor.marvel.com/,Kenneth Branagh,Two worlds. One hero.,new mexico|banishment|shield|marvel comic|hammer,115,Adventure|Fantasy|Action,Marvel Studios|Marvel Entertainment,4/21/2011,4485,6.5,2011,145409706.4,430524218.5
49530,tt1637688,3.5961879999999997,40000000,173930596,In Time,Justin Timberlake|Amanda Seyfried|Cillian Murphy|Olivia Wilde|Alex Pettyfer,http://www.intimemovie.com/,Andrew Niccol,Time Is Power,bank|future|time|dystopia|cops and robbersÂ ,109,Action|Thriller|Science Fiction,Regency Enterprises|Strike Entertainment|New Regency Pictures,10/27/2011,2068,6.6,2011,38775921.7,168607979.3
47327,tt1502404,3.355611,50000000,28931401,Drive Angry,Nicolas Cage|Amber Heard|William Fichtner|Billy Burke|David Morse,http://www.driveangry3d.com/,Patrick Lussier,One hell of a ride.,bone|car explosion|premarital sex|satanic cult|driver's license,105,Fantasy|Thriller|Action|Crime,Summit Entertainment|Saturn Films|Nu Image Films|Millennium Films|Michael De Luca Productions,2/24/2011,378,5.3,2011,48469902.13,28046043.5
27582,tt0472399,3.1866790000000003,40000000,51070807,The Mechanic,Jason Statham|Ben Foster|Donald Sutherland|Mini Anden|Tony Goldwyn,http://www.themechanicmovie.com/,Simon West,Someone has to fix the problems.,poison|chicago|prostitute|martial arts|assassin,93,Action|Thriller|Crime,CBS Films|Millennium Films|Chartoff-Winkler Productions|Scared Productions|Nu Image Entertainment GmbH,1/13/2011,678,6.3,2011,38775921.7,49507940.34
45612,tt0945513,2.9944740000000003,32000000,147332697,Source Code,Jake Gyllenhaal|Michelle Monaghan|Vera Farmiga|Russell Peters|Michael Arden,http://www.enterthesourcecode.com/,Duncan Jones,Make Every Second Count,bomb|identity|fantasy|bomber|suspicion,93,Thriller|Science Fiction|Mystery,The Mark Gordon Company|Vendome Pictures,3/30/2011,1668,7.0,2011,31020737.36,142824028.1
56292,tt1229238,2.9527400000000004,145000000,694713380,Mission: Impossible - Ghost Protocol,Tom Cruise|Jeremy Renner|Simon Pegg|Paula Patton|Anil Kapoor,http://www.missionimpossible.com/,Brad Bird,No Plan. No Backup. No Choice.,fight|sequel|mission|explosion|broken arm,133,Action|Thriller|Adventure,Paramount Pictures|Skydance Productions|Bad Robot|TC Productions|Revolution Sun Studios,12/7/2011,3036,6.7,2011,140562716.2,673453790.7
50646,tt1570728,2.924415,50000000,142851197,"Crazy, Stupid, Love.",Steve Carell|Julianne Moore|Ryan Gosling|Emma Stone|Marisa Tomei,http://crazystupidlove.warnerbros.com/index.html,Glenn Ficarra|John Requa,This Is Stupid,soulmates|midlife crisis|marriage crisis|womanizer|law school,118,Comedy|Drama|Romance,Warner Bros.,7/29/2011,1577,6.9,2011,48469902.13,138479670.8
65754,tt1568346,2.776061,90000000,232617430,The Girl with the Dragon Tattoo,Daniel Craig|Rooney Mara|Christopher Plummer|Goran Visnjic|Stellan SkarsgÃ¥rd,http://dragontattoo.com/,David Fincher,Evil shall with evil be expelled.,journalist|based on novel|hacker|punk|investigation,158,Thriller|Crime|Mystery|Drama,Columbia Pictures|Scott Rudin Productions|Film Rites|Metro-Goldwyn-Mayer (MGM)|Yellow Bird,12/14/2011,1679,7.1,2011,87245823.83,225498881.3
51876,tt1219289,2.754426,27000000,161849455,Limitless,Bradley Cooper|Robert De Niro|Abbie Cornish|Andrew Howard|Anna Friel,http://www.iamrogue.com/limitless/fullsite/,Neil Burger,What if a pill could make you rich and powerful?,fictional place|politician|stalking|superhuman|writer,105,Thriller|Mystery|Science Fiction,Rogue Pictures|Relativity Media|Virgin Produced|Many Rivers Productions|Boy of the Year,3/8/2011,2445,7.0,2011,26173747.15,156896544.9
49444,tt1302011,2.726573,150000000,665692281,Kung Fu Panda 2,Jack Black|Angelina Jolie|Dustin Hoffman|Gary Oldman|Jackie Chan,http://www.kungfupanda.com/,Jennifer Yuh,Prepare for the Year of Awesomeness!,martial arts|hope|fleet|panda|mission,91,Animation|Family,DreamWorks Animation,5/25/2011,1207,6.6,2011,145409706.4,645320794.2
50546,tt1564367,2.690458,80000000,214918407,Just Go With It,Jennifer Aniston|Adam Sandler|Nicole Kidman|Bailee Madison|Griffin Gluck,http://www.justgowithit-movie.com,Dennis Dugan,Sometimes a guy's best wingman... is a wingwoman,beach|fictitious marriage|blackmail|plastic surgery|marriage,117,Romance|Comedy,Columbia Pictures|Happy Madison Productions,2/10/2011,1010,6.3,2011,77551843.41,208341483.1
51540,tt1499658,2.686643,35000000,117000000,Horrible Bosses,Jennifer Aniston|Jason Bateman|Charlie Day|Jason Sudeikis|Colin Farrell,http://horriblebossesmovie.warnerbros.com/index.html,Seth Gordon,Ever wish your boss was dead?,conspiracy of murder|bad boss|employee|death of father|stakeout,98,Comedy|Crime,New Line Cinema|Rat Entertainment,7/8/2011,1417,6.4,2011,33928931.49,113419571.0
39254,tt0433035,2.6570139999999998,110000000,299268508,Real Steel,Hugh Jackman|Dakota Goyo|Evangeline Lilly|Anthony Mackie|Kevin Durand,http://www.steelgetsreal.com/,Shawn Levy,"If you get one shot, make it real.",father-son relationship|fight|sport|robot|prizefighting,127,Action|Science Fiction|Drama,DreamWorks SKG|21 Laps Entertainment|Reliance Entertainment|Touchstone Pictures|ImageMovers,9/28/2011,1856,6.5,2011,106633784.7,290110305.9
50544,tt1632708,2.633754,35000000,150483765,Friends with Benefits,Justin Timberlake|Mila Kunis|Patricia Clarkson|Woody Harrelson|Nolan Gould,http://www.fwb-movie.com/,Will Gluck,Some friends come with a happy ending.,funeral|friends|romance|comedy|three word title,109,Comedy,Castle Rock Entertainment|Screen Gems|Olive Bridge Entertainment,7/21/2011,1366,6.5,2011,33928931.49,145878667.2
52449,tt1284575,2.6042490000000003,20000000,216197492,Bad Teacher,Jason Segel|Cameron Diaz|Justin Timberlake|Lucy Punch|Phyllis Smith,http://www.areyouabadteacher.com/,Jake Kasdan,She doesn't give an F.,classroom|teacher|school|workplace humor,92,Comedy,Columbia Pictures|Mosaic Media Group,5/16/2011,953,5.4,2011,19387960.85,209581425.6
58574,tt1515091,2.579776,125000000,334615000,Sherlock Holmes: A Game of Shadows,Robert Downey Jr.|Jude Law|Jared Harris|Noomi Rapace|Kelly Reilly,http://sherlockholmes2.warnerbros.com/index.html,Guy Ritchie,The Game is Afoot.,detective inspector|steampunk|criminal mastermind,129,Adventure|Action|Crime|Mystery,Village Roadshow Pictures|Silver Pictures|Lin Pictures|Warner Bros.|Wigram Productions,11/22/2011,2710,6.9,2011,121174755.3,324375126.0
49013,tt1216475,2.454226,200000000,559852396,Cars 2,Larry the Cable Guy|Owen Wilson|Michael Caine|Emily Mortimer|Eddie Izzard,http://www.disney.go.com/cars/,John Lasseter|Brad Lewis,Ka-ciao!,car race|sequel|comedy|animation|best friend,106,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Pixar Animation Studios,6/11/2011,1277,5.8,2011,193879608.5,542719816.8
44912,tt1133985,2.4198049999999998,200000000,219851172,Green Lantern,Ryan Reynolds|Blake Lively|Peter Sarsgaard|Tim Robbins|Mark Strong,http://greenlanternmovie.warnerbros.com/,Martin Campbell,"In our darkest hour, there will be light.",dc comics|transformation|superhero|alien|alien infection,114,Adventure|Action|Thriller|Science Fiction,De Line Pictures|Warner Bros.|DC Entertainment,6/16/2011,1654,5.1,2011,193879608.5,213123295.8
45243,tt1411697,2.4115330000000004,80000000,254455986,The Hangover Part II,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Ken Jeong,http://hangoverpart2.warnerbros.com/,Todd Phillips,The Wolfpack Is Back,sun glasses|interpol|undercover cop|hangover|duringcreditsstinger,102,Comedy,Legendary Pictures|Living Films|Green Hat Films|Warner Bros.,5/25/2011,2601,6.1,2011,77551843.41,246669134.8
41630,tt1411238,2.2525049999999998,25000000,147780440,No Strings Attached,Natalie Portman|Ashton Kutcher|Greta Gerwig|Kevin Kline|Olivia Thirlby,http://www.nostringsattachedmovie.com/,Ivan Reitman,Friendship has its benefits.,alcohol|waitress|cemetery|casual meeting|restaurant,108,Comedy|Romance,"Paramount Pictures|Spyglass Entertainment|Katalyst Films|Cold Spring Pictures|Montecito Picture Company, The",1/12/2011,859,6.1,2011,24234951.06,143258069.3
17578,tt0983193,2.2343,130000000,371940071,The Adventures of Tintin,Jamie Bell|Andy Serkis|Daniel Craig|Nick Frost|Simon Pegg,http://www.us.movie.tintin.com/,Steven Spielberg,"This year, discover how far adventure will take you.",riddle|captain|treasure|liquor|treasure hunt,107,Adventure|Animation|Action|Family|Mystery,Paramount Pictures|Columbia Pictures|WingNut Films|Amblin Entertainment|Nickelodeon Movies,10/25/2011,1448,6.6,2011,126021745.5,360557976.8
55721,tt1478338,2.208685,32500000,288383523,Bridesmaids,Kristen Wiig|Rose Byrne|Maya Rudolph|Wendi McLendon-Covey|Ellie Kemper,http://www.bridesmaidsmovie.com/,Paul Feig,Save the date,competition|tattoo|alcohol|jealousy|fight,125,Romance|Comedy,Universal Pictures|Relativity Media|Apatow Productions,4/28/2011,1145,6.5,2011,31505436.38,279558422.7
48988,tt0480687,2.164361,36000000,83160734,Hall Pass,Owen Wilson|Jason Sudeikis|Jenna Fischer|Christina Applegate|Nicky Whelan,http://hallpassmovie.warnerbros.com/,Bobby Farrelly|Peter Farrelly,"One Week, No Rules",wife husband relationship|daydream|marriage|freedom|friends,105,Comedy,New Line Cinema|Conundrum Entertainment,2/25/2011,423,5.4,2011,34898329.53,80615852.76
37686,tt1650062,2.0267169999999997,50000000,260095987,Super 8,Joel Courtney|Elle Fanning|Riley Griffiths|Kyle Chandler|Ryan Lee,http://www.super8-movie.com/,J.J. Abrams,It Arrives.,secret|train crash|pistol|firecracker|duringcreditsstinger,112,Thriller|Science Fiction|Mystery,Paramount Pictures|Amblin Entertainment|Bad Robot|K/O Camera Toys,6/8/2011,1527,6.6,2011,48469902.13,252136540.7
23629,tt0978764,1.9728259999999997,82000000,89792502,Sucker Punch,Emily Browning|Abbie Cornish|Jena Malone|Vanessa Hudgens|Jamie Chung,http://suckerpunchmovie.warnerbros.com,Zack Snyder,You Will Be Unprepared.,brothel|fantasy|asylum|reality|escape,110,Action|Fantasy|Thriller,Legendary Pictures|Warner Bros.|Lennox House Films|Cruel and Unusual Films,3/24/2011,1007,5.9,2011,79490639.49,87044675.68
49730,tt1486185,1.934043,42000000,89162162,Red Riding Hood,Amanda Seyfried|Gary Oldman|Billy Burke|Shiloh Fernandez|Max Irons,http://www.redridinghoodmovie.com/,Catherine Hardwicke,Who's afraid?,winter|fantasy|fairy tale|hood|werewolf,100,Thriller,Appian Way|Warner Bros.|Random Films,3/11/2011,533,5.5,2011,40714717.79,86433625.32
50619,tt1324999,1.888096,110000000,712171856,The Twilight Saga: Breaking Dawn - Part 1,Kristen Stewart|Robert Pattinson|Taylor Lautner|Ashley Greene|Peter Facinelli,http://www.breakingdawn-themovie.com/,Bill Condon,Forever is just the beginning,based on novel|werewolf|duringcreditsstinger,117,Adventure|Fantasy|Romance,Summit Entertainment|Sunswept Entertainment|Total Entertainment|TSBD Canada Productions|Zohar International,3/15/2011,1658,5.8,2011,106633784.7,690378003.2
76025,tt1723811,1.885979,6500000,17693675,Shame,Michael Fassbender|Carey Mulligan|James Badge Dale|Nicole Beharie|Alex Manette,http://www.foxsearchlight.com/shame/,Steve McQueen,,pornography|brother sister relationship|sex addiction|new york city|thirty something,100,Drama,HanWay Films|UK Film Council|Alliance Films|See-Saw Films|Film4,10/2/2011,458,6.9,2011,6301087.277000001,17152213.91
79218,tt2100546,1.8441189999999998,0,0,Ice Age: A Mammoth Christmas,Billy Gardell|Ray Romano|John Leguizamo|Queen Latifah|Denis Leary,http://www.blueskystudios.com,Karen Disher,Why am I on Santa's naughty list? Why? Why?,,26,Animation|Family|TV Movie,20th Century Fox|Blue Sky Studios,11/24/2011,107,6.1,2011,0.0,0.0
58224,tt1396218,1.825552,55000000,187361754,Mr. Popper's Penguins,Jim Carrey|Carla Gugino|Madeline Carroll|Angela Lansbury|Ophelia Lovibond,http://www.popperspenguins.com/main.html,Mark Waters,,taxi|restaurant|zoo|penguin|ex husband,94,Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Dune Entertainment III,6/17/2011,465,5.7,2011,53316892.34,181628117.6
8967,tt0478304,1.821261,32000000,54674226,The Tree of Life,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken|Finnegan Williams,http://www.twowaysthroughlife.com/,Terrence Malick,Nothing stands still.,red hair|sun|telegram|tree|meteor,139,Drama|Fantasy,Fox Searchlight,5/18/2011,582,6.5,2011,31020737.36,53001087.66
46529,tt1464540,1.794214,50000000,144492830,I Am Number Four,Alex Pettyfer|Timothy Olyphant|Teresa Palmer|Dianna Agron|Callan McAuliffe,http://www.findnumberfour.com/,D.J. Caruso,Three like him have already been killedâ€¦he is Number Four.,secret identity|alien|teenage boy|teenage hero|alien teenagers,109,Action|Thriller|Science Fiction|Adventure,DreamWorks SKG|Reliance BIG Entertainment|Bay Films|Touchstone Pictures,2/18/2011,1016,6.0,2011,48469902.13,140071066.6
46195,tt1436562,1.710793,90000000,484635760,Rio,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jane Lynch|Will.i.am,http://www.riomovies.com/,Carlos Saldanha,1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.,brazil|pet|bird|musical|canary,96,Animation|Adventure|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation,4/3/2011,1530,6.5,2011,87245823.83,469804957.1
74643,tt1655442,1.6444720000000002,15000000,133432856,The Artist,Jean Dujardin|BÃ©rÃ©nice Bejo|John Goodman|James Cromwell|Penelope Ann Miller,http://www.warnerbros.fr/the-artist,Michel Hazanavicius,A Breath Of Fresh Vintage Air,film producer|film history|movie studio|hollywood|dog,100,Drama|Comedy|Romance,France 3 CinÃ©ma|La Petite Reine|Studio 37|uFilm|Jouror Productions,5/15/2011,651,7.2,2011,14540970.64,129349549.4
38317,tt1222817,1.64314,80000000,169852759,Zookeeper,Kevin James|Rosario Dawson|Sylvester Stallone|Nick Nolte|Jon Favreau,http://www.zookeeper-movie.com/,Frank Coraci,Welcome to his jungle.,talking animal|interracial kiss|scientist|german accent|ostrich,102,Comedy|Romance|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Broken Road Productions|Metro-Goldwyn-Mayer (MGM),7/6/2011,327,5.4,2011,77551843.41,164654932.1
49849,tt0409847,1.6402560000000002,163000000,174822325,Cowboys & Aliens,Daniel Craig|Olivia Wilde|Harrison Ford|Sam Rockwell|Walton Goggins,http://www.cowboysandaliensmovie.com/,Jon Favreau,First Contact. Last Stand.,robbery|sheriff|arizona|laser|outlaw,119,Action|Science Fiction|Thriller|Western,Imagine Entertainment|DreamWorks SKG|Universal Pictures|platinum studios|Reliance Entertainment,7/29/2011,1363,5.4,2011,158011880.9,169472419.7
86130,tt1450334,1.620507,0,0,Pixie Hollow Games,Megan Hilty|Brenda Song|Jason Dolley|Tiffany Thornton|Zendaya,http://fairies.disney.com/pixie-hollow-games,Bradley Raymond,,competition|olympic games|magic|fairy tale|sport,23,Animation|Family,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,12/24/2011,42,6.5,2011,0.0,0.0
57212,tt1568911,1.592819,66000000,177584879,War Horse,Tom Hiddleston|Benedict Cumberbatch|Toby Kebbell|Emily Watson|Jeremy Irvine,http://www.warhorsemovie.com/,Steven Spielberg,Separated by War. Tested by Battle. Bound by Friendship.,world war i|horse|farm life|execution|trapped,146,Drama|War,"DreamWorks SKG|Amblin Entertainment|Reliance Entertainment|Kennedy/Marshall Company, The",12/25/2011,611,6.9,2011,63980270.81,172150434.1
40807,tt1306980,1.531633,8000000,39187783,50/50,Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick|Bryce Dallas Howard|Anjelica Huston,http://www.50-50themovie.com/,Jonathan Levine,It takes a pair to beat the odds.,painter|father-son relationship|therapist|cancer|psychologist,100,Comedy|Drama,Summit Entertainment|Mandate Pictures,9/30/2011,773,6.8,2011,7755184.341,37988560.13
44896,tt1192628,1.499109,135000000,245724603,Rango,Johnny Depp|Isla Fisher|Ned Beatty|Bill Nighy|Alfred Molina,http://www.rangomovie.com/,Gore Verbinski,Heroes come in all different colors.,sheriff|nevada|pet|rango|chameleon,107,Animation|Comedy|Family|Western|Adventure,Paramount Pictures|Nickelodeon Movies|GK Films|Blind Wink|Paramount Animation,3/2/2011,1385,6.5,2011,130868735.7,238204949.2
49520,tt1488555,1.493933,52000000,75450437,The Change-Up,Olivia Wilde|Ryan Reynolds|Jason Bateman|Leslie Mann|Mircea Monroe,http://www.thechangeupmovie.com/,David Dobkin,Who says men can't change?,jealousy|chance|wish|change|man change,112,Comedy,Universal Pictures|Original Film|Relativity Media|Big Kid Pictures,8/5/2011,440,5.9,2011,50408698.21,73141505.94
44826,tt0970179,1.488615,170000000,185770160,Hugo,Asa Butterfield|ChloÃ« Grace Moretz|Ben Kingsley|Sacha Baron Cohen|Jude Law,http://www.hugomovie.com/,Martin Scorsese,One of the most legendary directors of our time takes you on an extraordinary adventure.,library|clock|film director|key|toy,126,Adventure|Drama|Family,Paramount Pictures|Infinitum Nihil|GK Films,11/22/2011,1257,6.8,2011,164797667.2,180085229.5
50348,tt1189340,1.482692,40000000,85412898,The Lincoln Lawyer,Matthew McConaughey|Marisa Tomei|Ryan Phillippe|William H. Macy|Josh Lucas,http://www.thelincolnlawyermovie.com/,Brad Furman,This Case is a Dangerous Game of Life and Death,judge|arrest|jury|private investigator|surprise ending,119,Crime|Drama|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,3/17/2011,582,6.9,2011,38775921.7,82799096.13
71676,tt1071875,1.4810159999999999,57000000,149217355,Ghost Rider: Spirit of Vengeance,Nicolas Cage|CiarÃ¡n Hinds|Violante Placido|Fergus Riordan|Johnny Whitworth,http://www.thespiritofvengeance.com/,Mark Neveldine|Brian Taylor,He Rides Again.,skeleton|biker|superhero|motorcycle|dark hero,95,Action|Fantasy|Thriller,Columbia Pictures|Imagenation Abu Dhabi FZ|Marvel Entertainment|Marvel Knights|Hyde Park Entertainment,12/10/2011,752,4.7,2011,55255688.43,144651011.9
51828,tt1563738,1.4703629999999999,15000000,59389433,One Day,Anne Hathaway|Jim Sturgess|Patricia Clarkson|Romola Garai|Heida Reed,http://www.focusfeatures.com/one_day,Lone Scherfig,Twenty years. Two people.,based on novel|comedian|job|love|male female relationship,107,Drama|Romance,Film 4|Color Force,3/2/2011,591,6.9,2011,14540970.64,57572000.1
49021,tt1448755,1.46909,66000000,57777106,Killer Elite,Jason Statham|Clive Owen|Robert De Niro|Dominic Purcell|Yvonne Strahovski,,Gary McKendry,May the Best Man Live,rescue,116,Action|Adventure|Thriller,Current Entertainment|Omnilab Media|Ambience Entertainment|International Traders|Open Road Films,9/23/2011,440,6.0,2011,63980270.81,56009013.46
48171,tt1161864,1.465299,37000000,96047633,The Rite,Anthony Hopkins|Colin O'Donoghue|Alice Braga|Toby Jones|CiarÃ¡n Hinds,http://whatdoyoubelieve.warnerbros.com/,Mikael HÃ¥fstrÃ¶m,You can only defeat it when you believe.,vatican|violinist|hospital|miscarriage|exorcist,114,Drama|Thriller|Horror,New Line Cinema|Contrafilm|Mid Atlantic Films|Hungarian National Film Office|Lazio Film Commission,1/28/2011,320,5.7,2011,35867727.58,93108387.43
51162,tt1449283,1.425344,30000000,14460000,Winnie the Pooh,Jim Cummings|Travis Oates|Jim Cummings|Bud Luckey|Craig Ferguson,http://disney.go.com/pooh/home/,Stephen Anderson|Don Hall,Oh Pooh.,owl|tiger|aftercreditsstinger|duringcreditsstinger,63,Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,4/13/2011,174,6.8,2011,29081941.28,14017495.7
52451,tt1509767,1.407986,75000000,132274484,The Three Musketeers,Milla Jovovich|Orlando Bloom|Logan Lerman|Ray Stevenson|Matthew Macfadyen,http://www.threemusketeers-movie.com/,Paul W.S. Anderson,Every legend has a new beginning.,number in title|historical fiction|musketeer|17th century|3d,110,Adventure|Action|Thriller|Comedy,Impact Pictures|Studio Babelsberg|Nouvelles Ã‰ditions de Films (NEF)|New Legacy|Constantin Film Produktion,8/31/2011,589,5.5,2011,72704853.19,128226625.9
73358,tt1797469,1.401424,0,0,Page Eight,Ralph Fiennes|Rachel Weisz|Bill Nighy|Michael Gambon|Felicity Jones,,David Hare,New Century. New Rules.,made for television|mi5|johnny worricker,99,Mystery|Thriller|Drama,Heyday Films|British Broadcasting Corporation (BBC)|Carnival Films & Television|Masterpiece|Runaway Fridge TV,8/28/2011,42,6.5,2011,0.0,0.0
58232,tt1487118,1.388994,8000000,1749457,Chalet Girl,Felicity Jones|Ed Westwick|Brooke Shields|Bill Nighy|Tamsin Egerton,,Phil Traill,How to marry a billionaire,competition|snowboarding|birthday party|chalet|Â snowboarding competition,96,Comedy|Romance,UK Film Council|Prescience|Aegis Film Fund|Kaleidoscope Films,2/2/2011,108,6.2,2011,7755184.341,1695920.1909999999
71672,tt1865567,1.36998,0,0,Wrong Turn 4: Bloody Beginnings,Jennifer Pudavick|Tenika Davis|Kaitlyn Wong|Terra Vnesa|Ali Tataryn,,Declan O'Brien,These hillbillies are going crazy.,murder|lesbian couple|snow,93,Horror|Thriller,Summit Entertainment|Constantin Film Produktion|Twentieth Century Fox Home Entertainment,10/17/2011,115,5.1,2011,0.0,0.0
59436,tt1605783,1.3677270000000001,30000000,151119219,Midnight in Paris,Owen Wilson|Rachel McAdams|Kurt Fuller|Mimi Kennedy|Michael Sheen,http://www.sonyclassics.com/midnightinparis,Woody Allen,,paris|painter|detective|based on novel|screenwriter,94,Fantasy|Comedy|Romance,Gravier Productions|TelevisiÃ³ de Catalunya (TV3)|VersÃ¡til Cinema|Mediapro|Pontchartrain Productions,5/11/2011,1117,7.2,2011,29081941.28,146494675.1
38321,tt0822847,1.344998,60000000,78309131,Priest,Paul Bettany|Cam Gigandet|Karl Urban|Lily Collins|Maggie Q,http://www.priest-themovie.com/,Scott Stewart,Vampire Killer,crucifixion|post-apocalyptic|dystopia|disobey|niece,87,Action|Fantasy|Horror|Science Fiction|Thriller,Screen Gems|Stars Road Entertainment|Buckaroo Entertainment|Michael De Luca Productions|TOKYOPOP,5/5/2011,439,5.3,2011,58163882.56,75912718.31
51052,tt1430607,1.301204,0,0,Arthur Christmas,James McAvoy|Hugh Laurie|Bill Nighy|Jim Broadbent|Imelda Staunton,http://www.arthurchristmas.com/,Sarah Smith|Barry Cook,Ever wonder how 2 Billion presents get delivered all in 1 night?,holiday|santa claus|duringcreditsstinger|woman director|christmas,97,Drama|Animation|Family|Comedy,Columbia Pictures|Aardman Animations|Sony Pictures Animation,2/22/2011,225,6.6,2011,0.0,0.0
57157,tt1625346,1.2851059999999999,12000000,22939027,Young Adult,Charlize Theron|Patton Oswalt|Patrick Wilson|Elizabeth Reaser|Collette Wolfe,http://www.youngadultmovie.com/,Jason Reitman,Everyone gets old. Not everyone grows up.,jealousy|dark comedy|writer|divorce,94,Comedy|Drama|Romance,Paramount Pictures|Denver and Delilah Productions|Indian Paintbrush,12/16/2011,219,5.2,2011,11632776.51,22237047.87
59440,tt1291584,1.246852,25000000,23057115,Warrior,Tom Hardy|Jennifer Morrison|Nick Nolte|Joel Edgerton|Frank Grillo,http://www.warriorfilm.com/index2.html,Gavin O'Connor,Fight for Family,bank|training|beating|teacher|mixed martial arts,140,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,9/9/2011,768,7.6,2011,24234951.06,22351522.15
59965,tt1600195,1.2465950000000001,35000000,82087155,Abduction,Taylor Lautner|Lily Collins|Alfred Molina|Jason Isaacs|Maria Bello,http://www.abductionthefilm.com/,John Singleton,They stole his life. He's taking it back.,cia|airport|hero|fight|time bomb,106,Thriller|Action|Mystery,Lions Gate Films|Vertigo Entertainment|Gotham Group|Tailor Made|Mango Farms,9/22/2011,631,5.5,2011,33928931.49,79575127.38
48138,tt1401152,1.246283,30000000,130786397,Unknown,Liam Neeson|Diane Kruger|January Jones|Aidan Quinn|Bruno Ganz,http://unknownmovie.warnerbros.com/,Jaume Collet-Serra,Take Back Your Life,taxi|hotel|coma|taxi driver|prince,113,Action|Mystery|Thriller,Studio Babelsberg|StudioCanal|Dark Castle Entertainment|TF1 Films Production|Canal+,2/16/2011,779,6.4,2011,29081941.28,126784077.2
38050,tt1385826,1.241191,50200000,127869379,The Adjustment Bureau,Matt Damon|Emily Blunt|John Slattery|Anthony Mackie|Lauren Hodges,http://www.theadjustmentbureau.com/,George Nolfi,Fight for your fate.,hotel|dancer|hat|senator|future,106,Thriller|Romance|Fantasy,Universal Pictures|Media Rights Capital|Gambit Pictures|Electric Shepherd Productions,3/3/2011,1097,6.4,2011,48663781.74,123956325.7
37958,tt1253864,1.240414,75000000,226904017,Immortals,Mickey Rourke|Kellan Lutz|Isabel Lucas|Henry Cavill|Luke Evans,http://www.immortalsmovie.com/splash/,Tarsem Singh,The Gods need a hero.,poison|army|zeus|poseidon|spear,110,Fantasy|Action|Drama,Virgin Produced|Mark Canton Productions,11/10/2011,596,5.6,2011,72704853.19,219960309.9
60420,tt1758692,1.22871,250000,3542353,Like Crazy,Anton Yelchin|Felicity Jones|Jennifer Lawrence|Charlie Bewley|Alex Kingston,http://www.likecrazy.com/,Drake Doremus,I Want You. I Need You. I Love You. I Miss You.,chair|written by director|customs|student visa|parents,90,Drama|Romance,Paramount Vantage|Andrea Sperling Productions|Indian Paintbrush|Super Crispy Entertainment|Ascension Productions,10/28/2011,257,6.4,2011,242349.5106,3433950.064
59861,tt1583420,1.2155049999999998,30000000,36160375,Larry Crowne,Tom Hanks|Julia Roberts|Bryan Cranston|Cedric the Entertainer|Pam Grier,http://www.larrycrowne.com/,Tom Hanks,Rediscover life and love,classroom|college|teacher|diner|loss of job,98,Comedy|Romance|Drama,Universal Pictures|Playtone Productions|Vendome Pictures,6/30/2011,218,5.6,2011,29081941.28,35053796.74
